ID	DateTime	Action	LicenseCode	ApplicationName	User	Computer	TotalApplicationInstancesPerLicense	LicenseDuration	TotalLicensePerUser	TotalLicenses	InstancesPerApplication	ApplicationInstancesPerLicense	ApplicationDuration	TotalApplications	TotalApplicationsPerUser
696	 2019-10-09 14:20:14.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 19:16:10	1	15	2	2	 19:16:10	8	1
697	 2019-10-09 14:26:12.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 19:22:08	1	15	1	1	 19:22:08	8	1
698	 2019-10-09 14:28:37.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 19:24:33	1	15	2	2	 19:24:33	8	1
699	 2019-10-09 14:28:56.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 19:24:52	1	15	1	1	 19:24:52	8	1
700	 2019-10-09 14:34:05.000	IN	AEC COLLECTION	87084ACD_2019_0F	User1	Computer	0	 44:56:53	0	14	0	0	 44:56:53	1	0
701	 2019-10-09 14:44:57.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User14	Computer	2	 19:40:53	1	14	1	1	 00:00:00	3	2
702	 2019-10-09 14:47:09.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 02:54:41	1	15	1	1	 02:54:41	6	1
703	 2019-10-09 14:51:32.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 19:47:28	1	15	0	0	 19:47:28	7	1
704	 2019-10-09 14:54:02.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 19:49:58	1	15	1	1	 00:02:30	8	2
705	 2019-10-09 14:55:40.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 19:51:36	1	15	0	0	 00:04:08	7	1
706	 2019-10-09 14:55:48.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 19:51:44	1	15	1	1	 00:00:08	8	2
707	 2019-10-09 14:56:15.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 19:52:11	1	15	0	0	 00:00:35	7	1
708	 2019-10-09 14:56:15.002	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 19:52:11	1	15	1	1	 00:00:00	8	2
709	 2019-10-09 14:56:57.000	IN	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	0	 27:05:01	0	14	0	0	 27:05:01	5	0
710	 2019-10-09 15:21:32.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	3	 20:37:04	1	14	3	3	 20:37:04	8	1
711	 2019-10-09 15:39:19.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	2	 20:54:51	1	14	2	2	 20:54:51	8	1
712	 2019-10-09 16:16:34.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	0	 04:24:06	0	13	0	0	 04:24:06	4	0
713	 2019-10-09 16:21:01.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 00:04:27	1	14	1	1	 00:04:27	5	1
714	 2019-10-09 16:25:58.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	1	 01:29:01	1	15	1	1	 01:29:01	6	1
715	 2019-10-09 16:27:15.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	1	 21:38:14	1	16	1	1	 21:38:14	9	1
716	 2019-10-09 16:29:19.000	IN	AEC COLLECTION	86917RVT_2018_0F	User24	Computer	0	 21:41:42	0	15	0	0	 24:54:16	2	0
717	 2019-10-09 16:32:18.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User27	Computer	3	 21:35:33	1	15	2	2	 21:35:33	9	2
718	 2019-10-09 16:32:45.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	2	 00:16:11	1	15	2	2	 00:16:11	6	1
719	 2019-10-09 16:35:35.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	3	 21:31:31	1	15	2	2	 01:39:20	9	2
720	 2019-10-09 16:36:03.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 21:31:59	1	15	1	1	 01:39:48	9	2
721	 2019-10-09 16:54:56.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 00:38:22	1	15	1	1	 00:38:22	6	1
722	 2019-10-09 16:56:58.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	2	 00:40:24	1	15	2	2	 00:40:24	6	1
723	 2019-10-09 17:04:51.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 00:48:17	1	15	1	1	 00:48:17	6	1
724	 2019-10-09 17:05:04.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	0	 00:48:30	0	14	0	0	 00:48:30	5	0
725	 2019-10-09 17:19:26.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User3	Computer	3	 22:34:58	1	14	1	1	 04:27:31	2	2
726	 2019-10-09 17:19:45.000	IN	AEC COLLECTION	87084ACD_2019_0F	User3	Computer	2	 22:35:17	1	14	0	0	 04:27:50	1	1
727	 2019-10-09 17:20:06.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	1	 22:35:38	1	14	1	1	 22:35:38	9	1
728	 2019-10-09 17:38:57.000	IN	AEC COLLECTION	87149RVT_2019_0F	User19	Computer	1	 48:09:25	1	14	0	0	 06:35:48	4	1
729	 2019-10-09 17:39:10.000	IN	AEC COLLECTION	87084ACD_2019_0F	User19	Computer	0	 48:09:38	0	13	0	0	 06:41:02	0	0
730	 2019-10-09 17:41:19.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User8	Computer	2	 22:52:18	1	13	1	1	 22:52:47	1	2
731	 2019-10-09 17:41:39.000	IN	AEC COLLECTION	87084ACD_2019_0F	User8	Computer	1	 22:52:38	1	13	0	0	 22:53:07	0	1
732	 2019-10-09 18:30:01.000	IN	AEC COLLECTION	86706RVT_2017_0F	User27	Computer	2	 23:33:16	1	13	1	1	 23:33:16	9	2
733	 2019-10-09 18:30:49.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User13	Computer	3	 23:26:39	1	13	0	0	 23:26:46	2	1
734	 2019-10-09 18:33:36.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	0	 23:49:08	0	12	0	0	 23:49:08	8	0
735	 2019-10-09 18:38:52.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 23:34:48	1	12	0	0	 03:42:37	7	1
736	 2019-10-09 18:51:45.000	IN	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	0	 24:02:44	0	11	0	0	 24:02:44	6	0
737	 2019-10-09 18:57:35.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	0	 24:28:41	0	10	0	0	 24:28:41	5	0
738	 2019-10-09 19:49:12.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	2	 24:45:02	1	10	2	2	 24:45:02	5	1
739	 2019-10-09 19:49:16.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	1	 24:45:06	1	10	1	1	 24:45:06	5	1
740	 2019-10-09 19:49:19.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	0	 24:45:09	0	9	0	0	 24:45:09	4	0
741	 2019-10-09 19:51:06.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User14	Computer	0	 24:47:02	0	8	0	0	 05:06:09	1	0
742	 2019-10-10 08:55:23.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User19	Computer	1	 15:16:13	1	9	1	1	 15:16:13	1	1
743	 2019-10-10 09:33:00.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	1	 14:59:24	1	10	1	1	 14:59:24	5	1
744	 2019-10-10 09:45:22.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	1	 13:56:03	1	11	1	1	 13:56:03	6	1
745	 2019-10-10 09:49:59.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	2	 15:16:23	1	11	2	2	 15:16:23	6	1
746	 2019-10-10 09:51:36.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	1	 17:22:17	1	12	1	1	 20:44:42	5	1
747	 2019-10-10 09:53:01.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	2	 14:03:42	1	12	2	2	 14:03:42	6	1
748	 2019-10-10 10:06:48.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	0	 17:37:29	0	11	0	0	 20:59:54	4	0
749	 2019-10-10 10:34:59.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	1	 15:37:24	1	12	1	1	 15:37:24	7	1
750	 2019-10-10 10:37:20.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User14	Computer	1	 14:46:14	1	13	1	1	 14:46:14	2	1
751	 2019-10-10 10:41:13.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 14:50:07	1	13	1	1	 16:02:21	8	2
752	 2019-10-10 11:00:58.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User12	Computer	1	 185:11:11	1	14	1	1	 232:03:05	9	1
753	 2019-10-10 11:11:32.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User22	Computer	2	 241:29:01	1	14	2	2	 137:42:35	2	1
754	 2019-10-10 11:27:23.001	OUT	AEC COLLECTION	86917RVT_2018_0F	User25	Computer	1	 49:03:38	1	15	1	1	 65:45:38	3	1
755	 2019-10-10 11:28:09.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	1	 16:54:33	1	15	1	1	 16:54:33	9	1
756	 2019-10-10 11:37:47.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User22	Computer	1	 241:55:16	1	15	1	1	 138:08:50	2	1
757	 2019-10-10 11:49:53.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	1	 01:43:05	1	16	1	1	 01:43:05	5	1
758	 2019-10-10 12:18:44.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User22	Computer	2	 242:36:13	1	16	2	2	 138:49:47	2	1
759	 2019-10-10 12:21:23.000	IN	AEC COLLECTION	86706RVT_2017_0F	User12	Computer	0	 186:31:36	0	15	0	0	 233:23:30	8	0
760	 2019-10-10 12:28:03.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User14	Computer	1	 16:36:57	1	15	0	0	 16:36:57	1	1
761	 2019-10-10 12:28:12.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 16:37:06	1	15	2	2	 17:49:20	8	1
762	 2019-10-10 12:28:57.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	0	 17:55:21	0	14	0	0	 17:55:21	7	0
763	 2019-10-10 12:38:40.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User3	Computer	1	 00:09:43	1	15	1	1	 163:33:10	2	1
764	 2019-10-10 12:39:14.001	OUT	AEC COLLECTION	86604ACD_2017_0F	User25	Computer	2	 50:15:29	1	15	1	1	 50:15:29	2	2
765	 2019-10-10 12:43:37.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User3	Computer	0	 00:14:40	0	14	0	0	 163:38:07	1	0
766	 2019-10-10 12:43:55.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User3	Computer	1	 00:00:18	1	15	1	1	 00:00:18	2	1
767	 2019-10-10 13:29:42.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	1	 18:37:57	1	16	1	1	 18:37:57	8	1
768	 2019-10-10 14:09:52.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	2	 01:26:15	1	16	1	1	 01:40:55	9	2
769	 2019-10-10 14:15:13.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User14	Computer	3	 18:24:07	1	16	1	1	 01:47:10	3	2
770	 2019-10-10 14:40:55.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User12	Computer	1	 02:19:32	1	17	1	1	 02:19:32	10	1
771	 2019-10-10 14:41:43.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 18:50:37	1	17	1	1	 20:02:51	10	2
772	 2019-10-10 14:48:42.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User14	Computer	1	 18:57:36	1	17	0	0	 02:20:39	2	1
773	 2019-10-10 14:52:27.000	IN	AEC COLLECTION	86604ACD_2017_0F	User25	Computer	1	 52:28:42	1	17	0	0	 52:28:42	1	1
774	 2019-10-10 14:56:33.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	0	 19:05:27	0	16	0	0	 20:17:41	9	0
775	 2019-10-10 14:56:38.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 00:00:05	1	17	1	1	 00:00:05	10	1
776	 2019-10-10 15:05:27.000	IN	AEC COLLECTION	86706RVT_2017_0F	User12	Computer	0	 02:44:04	0	16	0	0	 02:44:04	9	0
777	 2019-10-10 15:10:52.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	0	 00:14:19	0	15	0	0	 00:14:19	8	0
778	 2019-10-10 15:16:13.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 00:05:21	1	16	1	1	 00:05:21	9	1
779	 2019-10-10 15:18:28.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 22:13:24	1	17	1	1	 22:13:24	6	1
780	 2019-10-10 15:19:16.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	2	 05:12:28	1	17	2	2	 05:12:28	6	1
781	 2019-10-10 15:21:25.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	1	 05:14:37	1	17	1	1	 05:14:37	6	1
782	 2019-10-10 15:21:29.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	0	 05:14:41	0	16	0	0	 05:14:41	5	0
783	 2019-10-10 15:21:30.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	1	 00:00:01	1	17	1	1	 00:00:01	6	1
784	 2019-10-10 15:22:10.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	0	 00:00:41	0	16	0	0	 00:00:41	5	0
785	 2019-10-10 15:24:25.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	1	 00:02:15	1	17	1	1	 00:02:15	6	1
786	 2019-10-10 15:25:16.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	0	 00:03:06	0	16	0	0	 00:03:06	5	0
787	 2019-10-10 15:25:18.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	1	 00:00:02	1	17	1	1	 00:00:02	6	1
788	 2019-10-10 15:28:20.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	0	 00:17:28	0	16	0	0	 00:17:28	8	0
789	 2019-10-10 15:28:26.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 00:00:06	1	17	1	1	 00:00:06	9	1
790	 2019-10-10 15:29:18.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	2	 00:04:02	1	17	2	2	 00:04:02	6	1
791	 2019-10-10 15:29:41.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	0	 22:24:37	0	16	0	0	 22:24:37	5	0
792	 2019-10-10 15:30:16.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	1	 00:05:00	1	16	1	1	 00:05:00	5	1
793	 2019-10-10 15:36:05.000	IN	AEC COLLECTION	87149RVT_2019_0F	User24	Computer	0	 00:10:49	0	15	0	0	 00:10:49	4	0
794	 2019-10-10 15:40:33.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 00:10:52	1	16	1	1	 00:10:52	5	1
795	 2019-10-10 15:59:24.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User23	Computer	1	 141:21:01	1	17	1	1	 141:21:01	6	1
796	 2019-10-10 16:00:19.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	0	 00:30:38	0	16	0	0	 00:30:38	5	0
797	 2019-10-10 16:24:52.000	IN	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	0	 25:27:55	0	15	0	0	 25:27:55	4	0
798	 2019-10-10 16:46:48.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 01:18:28	1	15	2	2	 01:18:28	9	1
799	 2019-10-10 16:49:29.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 01:21:09	1	15	1	1	 01:21:09	9	1
800	 2019-10-10 16:49:46.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 01:21:26	1	15	2	2	 01:21:26	9	1
801	 2019-10-10 16:49:56.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 00:49:37	1	16	1	1	 00:49:37	5	1
802	 2019-10-10 16:55:40.000	IN	AEC COLLECTION	86917RVT_2018_0F	User11	Computer	0	 149:31:54	0	15	0	0	 79:18:06	2	0
803	 2019-10-10 16:56:14.001	OUT	AEC COLLECTION	86917RVT_2018_0F	User11	Computer	1	 00:00:34	1	16	1	1	 00:00:34	3	1
804	 2019-10-10 17:02:58.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User3	Computer	3	 04:19:21	1	16	2	2	 04:19:21	2	2
805	 2019-10-10 17:03:14.000	IN	AEC COLLECTION	86706RVT_2017_0F	User3	Computer	2	 04:19:37	1	16	0	0	 04:34:17	8	1
806	 2019-10-10 17:15:02.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User8	Computer	2	 22:23:17	1	16	1	1	 70:42:17	6	2
807	 2019-10-10 17:15:10.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	0	 01:14:51	0	15	0	0	 01:14:51	5	0
808	 2019-10-10 17:16:21.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	1	 00:01:11	1	16	1	1	 00:01:11	6	1
809	 2019-10-10 17:55:44.000	IN	AEC COLLECTION	86917RVT_2018_0F	User11	Computer	0	 01:00:04	0	15	0	0	 01:00:04	2	0
810	 2019-10-10 18:02:02.000	IN	AUTOCAD	86604ACD_2017_0F	User5	Computer	0	 30:58:26	1	0	0	0	 53:22:37	0	2
811	 2019-10-10 18:16:33.000	IN	AEC COLLECTION	87149RVT_2019_0F	User16	Computer	0	 01:01:23	0	14	0	0	 01:01:23	5	0
812	 2019-10-10 18:17:32.000	IN	AEC COLLECTION	87149RVT_2019_0F	User8	Computer	1	 23:25:47	1	14	0	0	 71:44:47	4	1
813	 2019-10-10 18:29:34.000	IN	AEC COLLECTION	86706RVT_2017_0F	User8	Computer	0	 23:37:49	0	13	0	0	 23:37:49	7	0
814	 2019-10-10 18:30:51.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 47:47:43	1	13	0	0	 47:55:10	6	1
815	 2019-10-10 18:36:11.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	0	 47:53:03	0	12	0	0	 47:53:03	3	0
816	 2019-10-10 18:44:19.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User3	Computer	1	 06:00:42	1	12	1	1	 06:00:42	2	1
817	 2019-10-10 18:44:37.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User3	Computer	0	 06:01:00	0	11	0	0	 06:01:00	1	0
818	 2019-10-10 18:59:26.000	IN	AEC COLLECTION	87149RVT_2019_0F	User23	Computer	0	 144:21:03	0	10	0	0	 144:21:03	2	0
819	 2019-10-10 19:05:26.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 03:37:06	1	10	1	1	 03:37:06	6	1
820	 2019-10-10 19:11:00.000	IN	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	0	 24:13:25	0	9	0	0	 24:13:25	5	0
821	 2019-10-10 19:16:46.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	1	 23:27:27	1	9	1	1	 23:27:27	5	1
822	 2019-10-10 19:16:51.000	IN	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	0	 23:27:32	0	8	0	0	 23:27:32	4	0
823	 2019-10-10 19:22:44.000	IN	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	0	 03:54:24	0	7	0	0	 03:54:24	3	0
824	 2019-10-10 20:08:24.000	IN	AEC COLLECTION	87084ACD_2019_0F	User19	Computer	0	 26:29:14	0	6	0	0	 26:29:14	0	0
825	 2019-10-11 08:41:49.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	1	 16:16:57	1	7	1	1	 16:16:57	3	1
826	 2019-10-11 08:43:20.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User1	Computer	1	 42:09:15	1	8	1	1	 00:00:00	4	1
827	 2019-10-11 08:53:31.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User23	Computer	1	 13:54:05	1	9	1	1	 13:54:05	5	1
828	 2019-10-11 08:59:47.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User1	Computer	2	 42:25:42	1	9	2	2	 00:16:27	5	1
829	 2019-10-11 09:15:14.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	2	 16:50:22	1	9	2	2	 16:50:22	5	1
830	 2019-10-11 09:27:23.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User4	Computer	1	 14:16:23	1	10	1	1	 14:16:23	4	1
831	 2019-10-11 09:27:37.000	OUT	AEC COLLECTION	87176NAVMAN_2019_0F	User3	Computer	1	 14:43:00	1	11	1	1	 00:00:00	2	1
832	 2019-10-11 09:33:18.000	OUT	AEC COLLECTION	86766NAVMAN_2017_0F	User3	Computer	2	 14:48:41	1	11	1	1	 14:48:41	2	2
833	 2019-10-11 09:33:25.000	IN	AEC COLLECTION	87176NAVMAN_2019_0F	User3	Computer	1	 14:48:48	1	11	0	0	 00:05:48	1	1
834	 2019-10-11 09:35:34.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	1	 14:12:50	1	12	1	1	 14:12:50	5	1
835	 2019-10-11 09:38:04.000	IN	AEC COLLECTION	87149RVT_2019_0F	User28	Computer	1	 17:13:12	1	12	1	1	 17:13:12	5	1
836	 2019-10-11 09:40:12.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User14	Computer	2	 14:17:28	1	12	2	2	 14:17:28	5	1
837	 2019-10-11 09:47:01.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	1	 14:30:10	1	13	1	1	 14:30:10	6	1
838	 2019-10-11 09:50:14.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User13	Computer	2	 14:33:23	1	13	2	2	 14:33:23	6	1
839	 2019-10-11 09:55:40.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 15:19:29	1	14	1	1	 15:24:49	7	1
840	 2019-10-11 09:55:44.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	2	 15:19:33	1	14	1	1	 15:19:33	6	2
841	 2019-10-11 09:56:03.001	OUT	AEC COLLECTION	87084ACD_2019_0F	User15	Computer	1	 45:46:55	1	15	1	1	 45:46:55	1	1
842	 2019-10-11 09:56:26.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	1	 15:20:15	1	15	0	0	 15:20:15	5	1
843	 2019-10-11 09:56:34.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	2	 15:20:23	1	15	1	1	 00:00:08	6	2
844	 2019-10-11 09:56:54.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 15:20:43	1	15	0	0	 15:26:03	6	1
845	 2019-10-11 09:56:59.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	0	 15:20:48	0	14	0	0	 00:00:33	5	0
846	 2019-10-11 09:57:05.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 00:00:06	1	15	1	1	 00:00:11	7	1
847	 2019-10-11 09:57:37.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	0	 00:00:38	0	14	0	0	 00:00:43	6	0
848	 2019-10-11 09:57:41.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 00:00:04	1	15	1	1	 00:00:04	7	1
849	 2019-10-11 09:59:10.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	0	 00:01:33	0	14	0	0	 00:01:33	6	0
850	 2019-10-11 09:59:28.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	1	 00:00:18	1	15	1	1	 00:02:29	6	1
851	 2019-10-11 09:59:49.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	0	 00:00:39	0	14	0	0	 00:02:50	5	0
852	 2019-10-11 10:00:50.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	1	 00:01:01	1	15	1	1	 00:01:01	6	1
853	 2019-10-11 10:01:07.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	0	 00:01:18	0	14	0	0	 00:01:18	5	0
854	 2019-10-11 10:01:48.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 00:00:41	1	15	1	1	 00:02:38	7	1
855	 2019-10-11 10:02:39.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	0	 00:01:32	0	14	0	0	 00:03:29	6	0
856	 2019-10-11 10:08:25.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 00:05:46	1	15	1	1	 00:05:46	7	1
857	 2019-10-11 10:09:38.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	0	 00:06:59	0	14	0	0	 00:06:59	6	0
858	 2019-10-11 10:09:59.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	1	 00:00:21	1	15	1	1	 00:08:52	6	1
859	 2019-10-11 10:10:22.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	0	 00:00:44	0	14	0	0	 00:09:15	5	0
860	 2019-10-11 10:10:27.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	1	 00:00:05	1	15	1	1	 00:00:05	6	1
861	 2019-10-11 10:10:51.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	0	 00:00:29	0	14	0	0	 00:00:29	5	0
862	 2019-10-11 10:11:06.001	OUT	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	1	 00:00:15	1	15	1	1	 00:00:15	6	1
863	 2019-10-11 10:12:45.000	IN	AEC COLLECTION	87149RVT_2019_0F	User5	Computer	0	 00:01:54	0	14	0	0	 00:01:54	5	0
864	 2019-10-11 10:13:39.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 00:00:54	1	15	1	1	 00:04:01	7	1
865	 2019-10-11 10:16:15.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	2	 00:03:30	1	15	2	2	 00:06:37	7	1
866	 2019-10-11 10:16:38.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 00:03:53	1	15	1	1	 00:07:00	7	1
867	 2019-10-11 10:17:08.000	IN	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	0	 00:04:23	0	14	0	0	 00:07:30	6	0
868	 2019-10-11 10:31:41.000	IN	AEC COLLECTION	86766NAVMAN_2017_0F	User3	Computer	0	 15:47:04	0	13	0	0	 15:47:04	1	0
869	 2019-10-11 10:37:22.001	OUT	AEC COLLECTION	86706RVT_2017_0F	User5	Computer	1	 00:20:14	1	14	1	1	 00:20:14	7	1
870	 2019-10-11 10:39:40.000	IN	AEC COLLECTION	87149RVT_2019_0F	User1	Computer	1	 44:05:35	1	14	1	1	 01:56:20	5	1
